181.954	-5.26
182.172	-5.26
182.39	-5.26
182.608	5060
182.826	500
183.043	20
183.261	-0.27
183.479	151.61
183.697	2900
183.914	57.89
184.132	102.14
184.35	166.37
184.567	121.41
184.785	138.94
185.003	-46.02
185.22	5.58
185.438	34.74
185.656	-121.11
185.873	167.69
186.091	53.1
186.309	789.66
186.526	11.31
186.744	66.13
186.961	-41.23
187.179	113.27
187.396	45.7
187.614	-275.38
187.831	-20620
188.049	43.56
188.266	46.08
188.484	392.54
188.701	-199.03
188.919	101.58
189.136	27.18
189.354	208.11
189.571	33.65
189.789	146.12
190.006	7.59
190.223	-31.89
190.441	124.9
190.658	-9100
190.876	79.92
191.093	157.14
191.31	40.14
191.528	-0.23
191.745	74.35
191.962	103.67
192.179	35.74
192.397	-151.01
192.614	23.74
192.831	-41.23
193.049	110.14
193.266	220.39
193.483	39.14
193.7	-16.92
193.917	83.18
194.135	146.04
194.352	22.78
194.569	40.8
194.786	51.62
195.003	-11.48
195.221	77.29
195.438	-93.64
195.655	-18.59
195.872	36.27
196.089	104.9
196.306	50.32
196.523	105.02
196.74	343.27
196.957	55.35
197.174	91.88
197.391	39.73
197.608	44.66
197.825	-1087.1
198.042	-47.7
198.259	996.55
198.476	87.84
198.693	13940
198.91	257.94
199.127	-19.4
199.344	67.61
199.561	222.54
199.778	64.25
199.995	-682.09
200.212	-37.93
200.429	79.15
200.646	241.77
200.862	-12.36
201.079	-56.14
201.296	396.69
201.513	103.88
201.73	-146.49
201.947	172.46
202.163	52.71
202.38	208.67
202.597	12.3
202.814	-240.34
203.03	11060
203.247	89.95
203.464	-27.72
203.681	141.56
203.897	44.06
204.114	567.92
204.331	102.69
204.547	-58.14
204.764	41.5
204.981	-700
205.197	300.85
205.414	159.89
205.63	-1113.79
205.847	5.53
206.064	-329.09
206.28	-68.94
206.497	-208.68
206.713	-12.22
206.93	-67.46
207.146	33.47
207.363	-90.77
207.579	-264.84
207.796	117.7
208.012	112.05
208.229	-682.09
208.445	38.96
208.662	44.2
208.878	20.52
209.095	-3594.12
209.311	-15.27
209.528	500
209.744	-55.98
209.96	-191.39
210.177	10.68
210.393	57.95
210.609	8420
210.826	-361.35
211.042	-94.78
211.258	535.82
211.475	-302.14
211.691	37.25
211.907	530.38
212.124	-38.09
212.34	157.14
212.556	5.39
212.772	-238.46
212.989	-88.08
213.205	105.9
213.421	-283.92
213.637	661.19
213.853	-55.64
214.069	2142.11
214.286	83.67
214.502	-789.55
214.718	-90.6
214.934	92.07
215.15	51.48
215.366	166.84
215.582	-13.07
215.798	113.72
216.015	44.67
216.231	-31.89
216.447	29.91
216.663	29.53
216.879	-175.38
217.095	226.17
217.311	-767.92
217.527	219.38
217.743	-82.52
217.959	-292.45
218.175	87
218.391	-43.88
218.606	6.29
218.822	186.96
219.038	-90.37
219.254	98.32
219.47	-21.09
219.686	675.28
219.902	44.63
220.118	-35.38
220.334	15.25
220.549	59.02
220.765	38.01
220.981	23.38
221.197	-4.13
221.413	-198.9
221.628	682.28
221.844	567.92
222.06	-59.22
222.276	-115.44
222.491	75.48
222.707	94.75
222.923	-313.42
223.139	-9.38
223.354	20.6
223.57	84.25
223.786	32.98
224.001	-51.35
224.217	97.67
224.432	-131.21
224.648	165.66
224.864	-32.05
225.079	-252.24
225.295	-50.87
225.51	136.76
225.726	55.4
225.942	-30.41
226.157	58.42
226.373	-281.28
226.588	-78.53
226.804	-1963.16
227.019	47.74
227.235	49.48
227.45	65.89
227.665	-1900
227.881	339.37
228.096	-105.22
228.312	-9.18
228.527	95.55
228.743	33.71
228.958	55.69
229.173	-689.57
229.389	134.66
229.604	65.69
229.819	19.35
230.035	-246.29
230.25	-10.79
230.465	30.21
230.681	-39.41
230.896	46.92
231.111	43.27
231.327	232.55
231.542	-4540
231.757	160.97
231.972	42.05
232.187	-133.19
232.403	-2215.79
232.618	-61.36
232.833	46.86
233.048	-612.73
233.263	-2.49
233.478	-293.04
233.694	-783.72
233.909	-1048.39
234.124	58
234.339	16.24
234.554	706.9
234.769	-71.1
234.984	-86.55
