181.954	243.72
182.172	243.72
182.39	243.72
182.608	-8680
182.826	-10.99
183.043	-96.17
183.261	95.37
183.479	178.89
183.697	2670.59
183.914	54.25
184.132	-5.35
184.35	291.48
184.567	179.72
184.785	72.57
185.003	-22.11
185.22	45.49
185.438	71.02
185.656	-53.27
185.873	-298.46
186.091	58.13
186.309	820.69
186.526	118.55
186.744	-60.87
186.961	-114.35
187.179	46.45
187.396	50.86
187.614	347.69
187.831	4520
188.049	23.31
188.266	112.52
188.484	164.18
188.701	118.45
188.919	80.59
189.136	167.08
189.354	111.97
189.571	126.07
189.789	114.86
190.006	143.78
190.223	-234.59
190.441	21.6
190.658	-4600
190.876	45.32
191.093	-301.1
191.31	111.05
191.528	20.14
191.745	-23.65
191.962	109.72
192.179	78.03
192.397	5.67
192.614	-117.51
192.831	25.06
193.049	104.91
193.266	328.16
193.483	-30.43
193.7	440
193.917	116.64
194.135	398.56
194.352	-8.49
194.569	73.81
194.786	181.86
195.003	129.74
195.221	66.84
195.438	200
195.655	169.85
195.872	118.64
196.089	145.36
196.306	38.32
196.523	102.19
196.74	175.51
196.957	12.2
197.174	-214.21
197.391	73.19
197.608	56.84
197.825	-845.16
198.042	17.43
198.259	-1496.55
198.476	75.99
198.693	-3160
198.91	-26.61
199.127	253.73
199.344	78.54
199.561	26.59
199.778	69.94
199.995	38.81
200.212	696.55
200.429	12.32
200.646	306.33
200.862	-56.18
201.079	-1.56
201.296	319.21
201.513	549.51
201.73	-158.67
201.947	113.65
202.163	41.28
202.38	-1.16
202.597	341.18
202.814	106.44
203.03	-6040
203.247	79.4
203.464	-8.8
203.681	-329.87
203.897	86.02
204.114	652.83
204.331	131.43
204.547	-274.42
204.764	66.18
204.981	-788.24
205.197	399.15
205.414	90.91
205.63	-213.79
205.847	31.16
206.064	614.55
206.28	16.89
206.497	-62.03
206.713	111.02
206.93	30.8
207.146	125.45
207.363	-21.54
207.579	-221.98
207.796	-203.54
208.012	12.6
208.229	110.45
208.445	7.08
208.662	81.01
208.878	8.21
209.095	552.94
209.311	-9.41
209.528	5685.71
209.744	130.5
209.96	33.11
210.177	374.76
210.393	89.49
210.609	-3160
210.826	280.98
211.042	398.26
211.258	1185.07
211.475	-140.11
211.691	44.79
211.907	200
212.124	28.89
212.34	90.29
212.556	25.76
212.772	-195.6
212.989	136.42
213.205	-145.39
213.421	73.37
213.637	164.18
213.853	45.91
214.069	-52.63
214.286	63.56
214.502	361.19
214.718	-123.51
214.934	-3.97
215.15	235.41
215.366	27.25
215.582	161.84
215.798	94.65
216.015	87.85
216.231	76.76
216.447	40.8
216.663	92.8
216.879	344.72
217.095	208.05
217.311	-637.74
217.527	111.8
217.743	304.85
217.959	-320.75
218.175	80.69
218.391	105.04
218.606	76.57
218.822	95.65
219.038	-133.69
219.254	106.53
219.47	60.05
219.686	442.7
219.902	67.5
220.118	17.06
220.334	49.13
220.549	15.59
220.765	-134.14
220.981	101.97
221.197	17.65
221.413	2.2
221.628	139.24
221.844	245.28
222.06	269.9
222.276	-26.42
222.491	109.63
222.707	-150.16
222.923	-234.9
223.139	79.81
223.354	51.12
223.57	-149.61
223.786	70.2
224.001	23.94
224.217	18.08
224.432	137.57
224.648	150.76
224.864	17.83
225.079	576.12
225.295	101.74
225.51	128.65
225.726	10.63
225.942	117.24
226.157	64.21
226.373	200
226.588	71.16
226.804	-3084.21
227.019	206.03
227.235	42.94
227.45	133.98
227.665	-8680
227.881	322.83
228.096	533.91
228.312	-26.3
228.527	62.64
228.743	193.14
228.958	53.06
229.173	-426.09
229.389	93.21
229.604	142.37
229.819	-25.61
230.035	-67.14
230.25	63.56
230.465	-198.3
230.681	153.09
230.896	-40
231.111	41.97
231.327	157.77
231.542	5000
231.757	12.64
231.972	-54.42
232.187	72.34
232.403	-2136.84
232.618	21.02
232.833	61.33
233.048	112.73
233.263	11.85
233.478	200
233.694	395.35
233.909	-1000
234.124	72.05
234.339	70.84
234.554	-627.59
234.769	-3.97
234.984	-15.25
