181.954	-125.51
182.172	-125.51
182.39	-125.51
182.608	7400
182.826	173.63
183.043	-285.11
183.261	108.45
183.479	87.39
183.697	1541.18
183.914	136.84
184.132	296.26
184.35	259.19
184.567	115.49
184.785	200
185.003	48.84
185.22	14.59
185.438	114.78
185.656	-53.27
185.873	107.69
186.091	66.4
186.309	531.03
186.526	69.68
186.744	21.51
186.961	-117.08
187.179	91.94
187.396	-1.91
187.614	255.38
187.831	-7240
188.049	-146.01
188.266	59.7
188.484	-462.69
188.701	-149.51
188.919	32.12
189.136	113.22
189.354	10.04
189.571	-38.86
189.789	64.3
190.006	106.95
190.223	-33.51
190.441	44.47
190.658	2257.14
190.876	81.14
191.093	81.32
191.31	5.31
191.528	124.12
191.745	-42.89
191.962	81.1
192.179	19.02
192.397	-188.66
192.614	64.59
192.831	-78.82
193.049	-56.74
193.266	467.96
193.483	-41.06
193.7	864.62
193.917	175.87
194.135	372.66
194.352	-36.29
194.569	44.6
194.786	91.14
195.003	101.64
195.221	63.74
195.438	-84.1
195.655	115.58
195.872	4.75
196.089	164.27
196.306	25.68
196.523	60.82
196.74	126.53
196.957	37.05
197.174	126.9
197.391	120.16
197.608	20.05
197.825	-496.77
198.042	103.01
198.259	986.21
198.476	119.76
198.693	2840
198.91	112.45
199.127	-802.99
199.344	-47.77
199.561	193.06
199.778	37.77
199.995	56.72
200.212	1275.86
200.429	18.01
200.646	-27.85
200.862	240.45
201.079	5.91
201.296	343.05
201.513	234.95
201.73	-65.68
201.947	110.67
202.163	7.62
202.38	435.84
202.597	386.1
202.814	126.78
203.03	920
203.247	-95.48
203.464	-95.98
203.681	402.6
203.897	196.83
204.114	-320.75
204.331	117.31
204.547	479.07
204.764	156.12
204.981	-929.41
205.197	148.94
205.414	122.99
205.63	613.79
205.847	37.19
206.064	156.36
206.28	-84.47
206.497	48.14
206.713	82.16
206.93	28.2
207.146	120.64
207.363	495.38
207.579	-50.55
207.796	-12.39
208.012	-79.45
208.229	-122.39
208.445	-58.31
208.662	68.91
208.878	93.74
209.095	-294.12
209.311	23.65
209.528	885.71
209.744	-50.19
209.96	80.79
210.177	1.94
210.393	78.33
210.609	6440
210.826	-293.25
211.042	450.43
211.258	826.87
211.475	-223.53
211.691	21.8
211.907	154.43
212.124	55.91
212.34	172.57
212.556	3.28
212.772	226.37
212.989	104.64
213.205	-118.82
213.421	-83.42
213.637	-50.75
213.853	-28.79
214.069	1842.11
214.286	102.04
214.502	-265.67
214.718	94.67
214.934	172.8
215.15	200
215.366	156.81
215.582	0.71
215.798	134.61
216.015	69.91
216.231	44.32
216.447	78.35
216.663	167.25
216.879	97.49
217.095	79.19
217.311	-71.7
217.527	26.28
217.743	-254.37
217.959	-818.87
218.175	21.03
218.391	277.7
218.606	227.43
218.822	-280
219.038	78.07
219.254	164.63
219.47	36.23
219.686	644.94
219.902	86.16
220.118	-9.79
220.334	118.98
220.549	79.73
220.765	-23.73
220.981	-158.31
221.197	25.7
221.413	-10.99
221.628	-316.46
221.844	222.64
222.06	456.31
222.276	-28.47
222.491	84.41
222.707	50.49
222.923	-251.01
223.139	11.13
223.354	63.03
223.57	133.86
223.786	30.75
224.001	-212.36
224.217	46.06
224.432	220.81
224.648	168.9
224.864	-74.7
225.079	235.82
225.295	-59.06
225.51	37.84
225.726	16.81
225.942	200
226.157	49.86
226.373	-60.43
226.588	13.05
226.804	1273.68
227.019	43.22
227.235	14.01
227.45	46.49
227.665	7880
227.881	436.22
228.096	-123.48
228.312	-109.68
228.527	95.07
228.743	90.29
228.958	-23.91
229.173	-791.3
229.389	48.24
229.604	2.4
229.819	-35.42
230.035	-190.11
230.25	28.57
230.465	87.66
230.681	-97.07
230.896	-37.76
231.111	21.13
231.327	210.56
231.542	-280
231.757	-23.05
231.972	55.83
232.187	-60.43
232.403	-2136.84
232.618	16.95
232.833	52.59
233.048	-83.64
233.263	9.56
233.478	-8.7
233.694	-1223.26
233.909	-845.16
234.124	46.85
234.339	113.11
234.554	779.31
234.769	-7.37
234.984	-69.06
235.199	-38.45
235.414	61.95
235.629	-772.15
235.844	-18.96
236.059	82.86
236.274	22.36
236.489	-153.61
236.704	52.16
236.919	74.05
237.134	82.01
237.349	101.47
237.564	42
237.779	-18.47
237.994	82.55
238.209	154.36
238.424	-411.04
238.639	33.9
238.853	64.43
239.068	116.62
239.283	-111.78
239.498	133.51
239.713	60.04
239.928	6.11
240.142	-115.79
240.357	-169.48
240.572	-110.99
240.787	75.75
241.001	138.72
241.216	60.75
241.431	246.98
241.646	-37.48
241.86	-117.49
242.075	-888.37
242.29	-18.96
242.504	-27.87
242.719	304.35
242.934	181.1
243.148	16.86
243.363	27.79
243.577	-541.57
243.792	214.57
244.007	-8.85
244.221	-18.18
244.436	-337.31
244.65	-13.5
244.865	-55.92
245.079	178.48
245.294	-67.63
245.508	167.93
245.723	44.51
245.937	-327.47
246.152	-16.84
246.366	95.03
246.581	51.88
246.795	251.53
247.01	19.53
247.224	55.31
247.438	-41.69
247.653	25.6
247.867	172.96
248.081	150.72
248.296	-502.44
248.51	63.84
248.724	15.13
248.939	-444.78
249.153	92.24
249.367	44.91
249.582	-9.26
249.796	246.75
250.01	17.22
250.224	33.28
250.439	34.37
250.653	200
250.867	-28.47
251.081	74.88
251.295	76.83
251.51	-137.02
251.724	208.63
251.938	-112.27
252.152	-80.29
252.366	115.74
252.58	614.55
252.794	35.99
253.008	-54.3
253.223	98.89
253.437	8.15
253.651	3.03
253.865	236.71
254.079	-8.8
254.293	14.83
254.507	-323.64
254.721	110.67
254.935	318.68
255.149	24.95
255.363	53.2
255.577	344.97
255.791	69.83
256.005	119.02
256.218	16.49
256.432	89.51
256.646	-12.01
256.86	-6.2
257.074	45.96
257.288	6440
257.502	120.88
257.716	34.62
257.929	62.24
258.143	17.64
258.357	149.12
258.571	18.45
258.785	-88.83
258.998	-22.5
259.212	98.48
259.426	-90.58
259.64	87.8
259.853	-55.8
260.067	135.36
260.281	119.25
260.494	49.64
260.708	-37.62
260.922	44.76
261.135	65.15
261.349	60.84
261.563	153.73
261.776	1329.41
261.99	-22.77
262.203	61.35
262.417	-45.94
262.63	25.08
262.844	-231.46
263.058	25.08
263.271	27.07
263.485	104.86
263.698	43.41
263.912	51.91
264.125	-7.16
264.339	247.24
264.552	54.98
264.765	-321.74
264.979	87.15
265.192	33.24
265.406	13.39
265.619	11.15
265.832	24.12
266.046	-127.48
266.259	151.19
266.473	-264.52
266.686	109.43
266.899	82.46
267.113	-520
267.326	-113.78
267.539	4.28
267.752	52.65
267.966	161.03
