181.954	121.46
182.172	121.46
182.39	121.46
182.608	3840
182.826	553.85
183.043	-255.32
183.261	114.44
183.479	313.2
183.697	-1623.53
183.914	-48.58
184.132	333.69
184.35	322.87
184.567	158.87
184.785	21.24
185.003	67.87
185.22	108.15
185.438	52.98
185.656	42.21
185.873	258.46
186.091	49.66
186.309	-703.45
186.526	38.01
186.744	13.73
186.961	-43.74
187.179	272.99
187.396	6.88
187.614	738.46
187.831	5520
188.049	-154.6
188.266	120.5
188.484	-17.91
188.701	11.65
188.919	83.94
189.136	74.81
189.354	171.43
189.571	-181.99
189.789	-21.29
190.006	50.4
190.223	84.32
190.441	19.82
190.658	-10800
190.876	92.81
191.093	-501.1
191.31	-1.68
191.528	-30.91
191.745	79.36
191.962	81.47
192.179	133.77
192.397	-204.05
192.614	60.7
192.831	103.87
193.049	62.76
193.266	652.43
193.483	56.72
193.7	295.38
193.917	96.53
194.135	448.92
194.352	-143.63
194.569	15.19
194.786	147.73
195.003	59.02
195.221	4.65
195.438	-148.41
195.655	60.3
195.872	-52.88
196.089	50.44
196.306	25.26
196.523	-33.86
196.74	19.59
196.957	4.14
197.174	-127.92
197.391	75.15
197.608	49.71
197.825	-116.13
198.042	-20.92
198.259	-827.59
198.476	-54.71
198.693	6240
198.91	-92.7
199.127	-17.91
199.344	-72.87
199.561	159.54
199.778	42.91
199.995	35.82
200.212	82.76
200.429	73.93
200.646	60.76
200.862	-579.78
201.079	-70.92
201.296	158.94
201.513	256.31
201.73	48.71
201.947	172.7
202.163	81.76
202.38	492.49
202.597	-38.5
202.814	183.05
203.03	-3840
203.247	48.24
203.464	34.42
203.681	-1059.74
203.897	88.65
204.114	-67.92
204.331	94.79
204.547	-1032.56
204.764	208.41
204.981	-1200
205.197	250.21
205.414	0
205.63	-289.66
205.847	-6.03
206.064	-130.91
206.28	-22.89
206.497	-56.58
206.713	134.67
206.93	36.44
207.146	101
207.363	-553.85
207.579	-92.31
207.796	95.58
208.012	26.3
208.229	-0
208.445	6.54
208.662	-12.1
208.878	25.92
209.095	-2752.94
209.311	26.18
209.528	4457.14
209.744	-9.27
209.96	270.2
210.177	337.86
210.393	60.28
210.609	0
210.826	-88.34
211.042	271.3
211.258	1289.55
211.475	-77.01
211.691	-1.44
211.907	45.57
212.124	-0
212.34	240
212.556	-87.12
