181.954	-58.3
182.172	-58.3
182.39	-58.3
182.608	-5040
182.826	-39.56
183.043	-117.45
183.261	166.76
183.479	137.24
183.697	2611.76
183.914	4.86
184.132	269.52
184.35	118.39
184.567	-47.32
184.785	-127.43
185.003	-40.1
185.22	-0
185.438	64.49
185.656	-72.36
185.873	-203.08
186.091	36.65
186.309	537.93
186.526	-48.87
186.744	-19.22
186.961	-82
187.179	284.36
187.396	96.37
187.614	110.77
187.831	-7920
188.049	-117.79
188.266	92.43
188.484	-394.03
188.701	-233.01
188.919	88.67
189.136	32.92
189.354	97.3
189.571	-272.99
189.789	-55.88
190.006	7.75
190.223	168.65
190.441	35.07
190.658	-514.29
190.876	92.81
191.093	65.93
191.31	30.21
191.528	22.48
191.745	98.6
191.962	94.68
192.179	114.1
192.397	-48.58
192.614	126.07
192.831	-43.74
193.049	91.28
193.266	687.38
193.483	31.91
193.7	240
193.917	94.33
194.135	371.22
194.352	-180.69
194.569	107.5
194.786	173.65
195.003	112.41
195.221	43.35
195.438	-38.16
195.655	162.81
195.872	-16.27
196.089	81.96
196.306	7.58
196.523	30.09
196.74	220.41
196.957	56.62
197.174	42.64
197.391	122.11
197.608	52.69
197.825	464.52
198.042	19.02
198.259	-165.52
198.476	127.66
198.693	7680
198.91	314.16
199.127	179.1
199.344	-34.01
199.561	-235.84
199.778	52.29
199.995	-322.39
200.212	82.76
200.429	187.68
200.646	-637.97
200.862	-53.93
201.079	-44.79
201.296	79.47
201.513	-466.02
201.73	-44.28
201.947	110.17
202.163	74.55
202.38	-235.84
202.597	327.27
202.814	65.08
203.03	240
203.247	-78.39
203.464	-0
203.681	-264.94
203.897	110.82
204.114	-203.77
204.331	135.13
204.547	-641.86
204.764	85.56
204.981	-141.18
205.197	91.91
205.414	141.18
205.63	1324.14
205.847	150.75
206.064	480
206.28	71.93
206.497	-35.73
206.713	238.08
206.93	54.66
207.146	33.67
207.363	110.77
207.579	-567.03
207.796	286.73
208.012	32.88
208.229	107.46
208.445	137.33
208.662	-0
208.878	142.55
209.095	-282.35
209.311	68.89
209.528	5485.71
209.744	106.56
209.96	150.99
210.177	-244.66
210.393	53.58
210.609	2160
210.826	132.52
211.042	-292.17
211.258	89.55
211.475	-6.42
211.691	27.31
211.907	303.8
212.124	-47.28
212.34	178.29
212.556	19.67
212.772	-923.08
212.989	-55.63
213.205	31
213.421	-144.72
213.637	411.94
213.853	-56.03
214.069	252.63
214.286	17.49
214.502	89.55
214.718	-56.43
214.934	159.77
215.15	177.05
215.366	123.39
215.582	12.72
215.798	89.61
216.015	-17.94
216.231	-201.08
216.447	82.6
216.663	92.31
216.879	-36.18
217.095	539.6
217.311	701.89
217.527	130.96
217.743	81.55
217.959	-1041.51
218.175	110.13
218.391	207.19
218.606	-6.86
218.822	688.7
219.038	256.68
219.254	103.58
219.47	139.95
219.686	566.29
219.902	85.85
220.118	48.67
220.334	27.94
220.549	163.03
220.765	-40.68
220.981	-20.28
221.197	14.75
221.413	-356.04
221.628	136.71
221.844	-271.7
222.06	-93.2
222.276	10.29
222.491	88.27
222.707	-3.93
222.923	-491.28
223.139	36.25
223.354	44.67
223.57	188.98
223.786	63.63
224.001	46.33
